year,driver_name,source_path,source_type,line_or_row,speed_hits_mph,lap_time_hits_s,context,evidence_score
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,455,229.907;229.812;229.636;229.563;229.380;229.241;229.073,,"            25      59    Chilton, Max                          D/C/F         00:03.1317          229.907     0 ||             26      86    Montoya, Juan Pablo                   D/C/F         00:03.1330          229.812     0 ||             27      25    Wilson, Stefan                        D/H/F         00:03.1354          229.636     0 ||             28      60    Harvey, Jack                          D/H/F         00:03.1364          229.563     4 ||             29       4    Kellett, Dalton                       D/C/F         00:03.1389          229.380     0 ||             30      98    Andretti, Marco                       D/H/F         00:03.1408          229.241    10 ||             31      24    Karam, Sage                           D/C/F         00:03.1431          229.073     0",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,507,232.638;232.493;232.436;232.392;232.241;232.215;232.140,,"            25      14    Bourdais, Sebastien                   D/C/F         00:03.6811          232.638     0 ||             26      59    Chilton, Max                          D/C/F         00:03.6834          232.493     0 ||             27       4    Kellett, Dalton                       D/C/F         00:03.6843          232.436     0 ||             28      60    Harvey, Jack                          D/H/F         00:03.6850          232.392     0 ||             29      25    Wilson, Stefan                        D/H/F         00:03.6874          232.241     4 ||             30      12    Power, Will                           D/C/F         00:03.6878          232.215     0 ||             31      16    De Silvestro, Simona                  D/C/F         00:03.6890          232.140     4",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,558,229.472;229.433;229.362;229.239;229.204;229.117;228.914,,"            24      06    Castroneves, Helio                    D/H/F         00:09.8051          229.472    1 ||             25      25    Wilson, Stefan                        D/H/F         00:09.8068          229.433    5 ||             26      59    Chilton, Max                          D/C/F         00:09.8098          229.362    0 ||             27      60    Harvey, Jack                          D/H/F         00:09.8151          229.239    5 ||             28      86    Montoya, Juan Pablo                   D/C/F         00:09.8166          229.204    0 ||             29      24    Karam, Sage                           D/C/F         00:09.8203          229.117    7 ||             30      22    Pagenaud, Simon                       D/C/F         00:09.8290          228.914    0",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,600,233.320;233.252;233.238;233.103;233.098;233.013;232.977,,"            14      06    Castroneves, Helio                    D/H/F         00:09.6434          233.320     2 ||             15      30    Sato, Takuma                          D/H/F         00:09.6462          233.252     0 ||             16      26    Herta, Colton                         D/H/F         00:09.6468          233.238     0 ||             17      60    Harvey, Jack                          D/H/F         00:09.6524          233.103     5 ||             18      86    Montoya, Juan Pablo                   D/C/F         00:09.6526          233.098     0 ||             19      25    Wilson, Stefan                        D/H/F         00:09.6561          233.013    10 ||             20      47    Daly, Conor                           D/C/F         00:09.6576          232.977     5",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,662,228.512;228.452;228.197;227.987;227.903;227.735;227.733,,"            24      98    Andretti, Marco                       D/H/F         00:09.8463          228.512    5 ||             25      45    Ferrucci, Santino                     D/H/F         00:09.8489          228.452    0 ||             26       1    Hildebrand, JR                        D/C/F         00:09.8599          228.197    0 ||             27      60    Harvey, Jack                          D/H/F         00:09.8690          227.987    5 ||             28      24    Karam, Sage                           D/C/F         00:09.8726          227.903    0 ||             29      14    Bourdais, Sebastien                   D/C/F         00:09.8799          227.735    0 ||             30      59    Chilton, Max                          D/C/F         00:09.8800          227.733    0",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,714,231.539;231.423;231.305;231.067;231.016;230.891;230.759,,"            24      14    Bourdais, Sebastien                   D/C/F         00:06.8082          231.539     0 ||             25      86    Montoya, Juan Pablo                   D/C/F         00:06.8116          231.423     0 ||             26      59    Chilton, Max                          D/C/F         00:06.8151          231.305     0 ||             27      60    Harvey, Jack                          D/H/F         00:06.8221          231.067     0 ||             28       4    Kellett, Dalton                       D/C/F         00:06.8236          231.016     0 ||             29      25    Wilson, Stefan                        D/H/F         00:06.8273          230.891     4 ||             30      98    Andretti, Marco                       D/H/F         00:06.8312          230.759    10",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,768,235.042;234.772;234.638;234.570;234.503;234.436;234.369,,"            26    22    Pagenaud, Simon                       D/C/F         00:00.3481          235.042     0 ||             27    14    Bourdais, Sebastien                   D/C/F         00:00.3485          234.772     0 ||             28    59    Chilton, Max                          D/C/F         00:00.3487          234.638     0 ||             29    60    Harvey, Jack                          D/H/F         00:00.3488          234.570     7 ||             30    12    Power, Will                           D/C/F         00:00.3489          234.503     5 ||             31     4    Kellett, Dalton                       D/C/F         00:00.3490          234.436     3 ||             32    24    Karam, Sage                           D/C/F         00:00.3491          234.369     7",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,817,233.499;233.167;233.034;232.901;232.835;232.702;232.504,,"            21    51    Fittipaldi, Pietro (R)                D/H/F         00:00.3504          233.499     0 ||             22    29    Hinchcliffe, James                    D/H/F         00:00.3509          233.167     0 ||             23     3    McLaughlin, Scott (R)                 D/C/F         00:00.3511          233.034     0 ||             24    60    Harvey, Jack                          D/H/F         00:00.3513          232.901     5 ||             25    25    Wilson, Stefan                        D/H/F         00:00.3514          232.835    10 ||             26    45    Ferrucci, Santino                     D/H/F         00:00.3516          232.702     5 ||             27    15    Rahal, Graham                         D/H/F         00:00.3519          232.504     0",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,865,236.605;236.605;236.537;236.400;236.196;236.059;236.059,,"            16     3    McLaughlin, Scott (R)                 D/C/F         00:00.3458          236.605     1 ||             17    45    Ferrucci, Santino                     D/H/F         00:00.3458          236.605     0 ||             18     8    Ericsson, Marcus                      D/H/F         00:00.3459          236.537     0 ||             19    60    Harvey, Jack                          D/H/F         00:00.3461          236.400     8 ||             20    47    Daly, Conor                           D/C/F         00:00.3464          236.196     5 ||             21    98    Andretti, Marco                       D/H/F         00:00.3466          236.059    10 ||             22    98    Andretti, Marco                       D/H/F         00:00.3466          236.059    12",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,929,231.452;231.190;231.190;231.125;231.060;230.799;230.669,,"            27    98    Andretti, Marco                       D/H/F         00:00.3535          231.452    0 ||             28    22    Pagenaud, Simon                       D/C/F         00:00.3539          231.190    0 ||             29    15    Rahal, Graham                         D/H/F         00:00.3539          231.190    0 ||             30    60    Harvey, Jack                          D/H/F         00:00.3540          231.125    4 ||             31    25    Wilson, Stefan                        D/H/F         00:00.3541          231.060    0 ||             32    24    Karam, Sage                           D/C/F         00:00.3545          230.799    1 ||             33    11    Kimball, Charlie                      D/C/F         00:00.3547          230.669    3",7
2023,Jack Harvey,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,txt,983,234.642;234.642;234.544;234.446;234.397;234.397;234.348,,"            28     1    Hildebrand, JR                        D/C/F         00:00.4780          234.642    3 ||             29    98    Andretti, Marco                       D/H/F         00:00.4780          234.642    7 ||             30    59    Chilton, Max                          D/C/F         00:00.4782          234.544    1 ||             31    60    Harvey, Jack                          D/H/F         00:00.4784          234.446    0 ||             32    14    Bourdais, Sebastien                   D/C/F         00:00.4785          234.397    2 ||             33    14    Bourdais, Sebastien                   D/C/F         00:00.4785          234.397    0 ||             34    25    Wilson, Stefan                        D/H/F         00:00.4786          234.348    5",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,84,234.170;234.113;234.088;234.040;233.950;233.845;233.812,,"26 59 Chilton, Max D/C/F 00:02.8767 234.170 0 || 27 25 Wilson, Stefan D/H/F 00:02.8774 234.113 5 || 28 14 Bourdais, Sebastien D/C/F 00:02.8777 234.088 0 || 29 60 Harvey, Jack D/H/F 00:02.8783 234.040 0 || 30 24 Karam, Sage D/C/F 00:02.8794 233.950 7 || 31 12 Power, Will D/C/F 00:02.8807 233.845 3 || 32 4 Kellett, Dalton D/C/F 00:02.8811 233.812 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,136,230.481;230.471;230.415;230.377;230.292;230.137;230.085,,"25 25 Wilson, Stefan D/H/F 00:04.8811 230.481 5 || 26 86 Montoya, Juan Pablo D/C/F 00:04.8813 230.471 0 || 27 22 Pagenaud, Simon D/C/F 00:04.8825 230.415 0 || 28 60 Harvey, Jack D/H/F 00:04.8833 230.377 6 || 29 1 Hildebrand, JR D/C/F 00:04.8851 230.292 0 || 30 24 Karam, Sage D/C/F 00:04.8884 230.137 7 || 31 4 Kellett, Dalton D/C/F 00:04.8895 230.085 5",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,184,228.635;228.580;228.464;228.436;228.394;228.297;228.107,,"21 06 Castroneves, Helio D/H/F 00:04.9205 228.635 0 || 22 2 Newgarden, Josef D/C/F 00:04.9217 228.580 5 || 23 29 Hinchcliffe, James D/H/F 00:04.9242 228.464 0 || 24 60 Harvey, Jack D/H/F 00:04.9248 228.436 5 || 25 25 Wilson, Stefan D/H/F 00:04.9257 228.394 5 || 26 3 McLaughlin, Scott (R) D/C/F 00:04.9278 228.297 0 || 27 24 Karam, Sage D/C/F 00:04.9319 228.107 7",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,230,231.696;231.601;231.586;231.567;231.320;231.315;231.301,,"15 29 Hinchcliffe, James D/H/F 00:04.8555 231.696 0 || 16 86 Montoya, Juan Pablo D/C/F 00:04.8575 231.601 0 || 17 98 Andretti, Marco D/H/F 00:04.8578 231.586 5 || 18 60 Harvey, Jack D/H/F 00:04.8582 231.567 5 || 19 27 Rossi, Alexander D/H/F 00:04.8634 231.320 0 || 20 1 Hildebrand, JR D/C/F 00:04.8635 231.315 0 || 21 47 Daly, Conor D/C/F 00:04.8638 231.301 5",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,283,234.874;234.791;234.678;234.659;234.624;234.600;234.443,,"16 26 Herta, Colton D/H/F 00:04.7898 234.874 5 || 17 25 Wilson, Stefan D/H/F 00:04.7915 234.791 10 || 18 47 Daly, Conor D/C/F 00:04.7938 234.678 5 || 19 60 Harvey, Jack D/H/F 00:04.7942 234.659 5 || 20 86 Montoya, Juan Pablo D/C/F 00:04.7949 234.624 5 || 21 3 McLaughlin, Scott (R) D/C/F 00:04.7954 234.600 0 || 22 98 Andretti, Marco D/H/F 00:04.7986 234.443 10",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,344,229.808;229.779;229.779;229.747;229.274;229.115;229.012,,"25 16 De Silvestro, Simona D/C/F 00:04.8954 229.808 5 || 26 7 Rosenqvist, Felix D/C/F 00:04.8960 229.779 8 || 27 7 Rosenqvist, Felix D/C/F 00:04.8960 229.779 0 || 28 60 Harvey, Jack D/H/F 00:04.8967 229.747 8 || 29 1 Hildebrand, JR D/C/F 00:04.9068 229.274 0 || 30 24 Karam, Sage D/C/F 00:04.9102 229.115 0 || 31 59 Chilton, Max D/C/F 00:04.9124 229.012 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,396,227.130;226.993;226.929;226.728;226.705;226.650;226.468,,"24 1 Hildebrand, JR D/C/F 00:04.9531 227.130 0 || 25 45 Ferrucci, Santino D/H/F 00:04.9561 226.993 0 || 26 14 Bourdais, Sebastien D/C/F 00:04.9575 226.929 0 || 27 60 Harvey, Jack D/H/F 00:04.9619 226.728 4 || 28 24 Karam, Sage D/C/F 00:04.9624 226.705 0 || 29 98 Andretti, Marco D/H/F 00:04.9636 226.650 5 || 30 59 Chilton, Max D/C/F 00:04.9676 226.468 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,449,229.907;229.812;229.636;229.563;229.380;229.241;229.073,,"25 59 Chilton, Max D/C/F 00:03.1317 229.907 0 || 26 86 Montoya, Juan Pablo D/C/F 00:03.1330 229.812 0 || 27 25 Wilson, Stefan D/H/F 00:03.1354 229.636 0 || 28 60 Harvey, Jack D/H/F 00:03.1364 229.563 4 || 29 4 Kellett, Dalton D/C/F 00:03.1389 229.380 0 || 30 98 Andretti, Marco D/H/F 00:03.1408 229.241 10 || 31 24 Karam, Sage D/C/F 00:03.1431 229.073 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,501,232.638;232.493;232.436;232.392;232.241;232.215;232.140,,"25 14 Bourdais, Sebastien D/C/F 00:03.6811 232.638 0 || 26 59 Chilton, Max D/C/F 00:03.6834 232.493 0 || 27 4 Kellett, Dalton D/C/F 00:03.6843 232.436 0 || 28 60 Harvey, Jack D/H/F 00:03.6850 232.392 0 || 29 25 Wilson, Stefan D/H/F 00:03.6874 232.241 4 || 30 12 Power, Will D/C/F 00:03.6878 232.215 0 || 31 16 De Silvestro, Simona D/C/F 00:03.6890 232.140 4",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,552,229.472;229.433;229.362;229.239;229.204;229.117;228.914,,"24 06 Castroneves, Helio D/H/F 00:09.8051 229.472 1 || 25 25 Wilson, Stefan D/H/F 00:09.8068 229.433 5 || 26 59 Chilton, Max D/C/F 00:09.8098 229.362 0 || 27 60 Harvey, Jack D/H/F 00:09.8151 229.239 5 || 28 86 Montoya, Juan Pablo D/C/F 00:09.8166 229.204 0 || 29 24 Karam, Sage D/C/F 00:09.8203 229.117 7 || 30 22 Pagenaud, Simon D/C/F 00:09.8290 228.914 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,594,233.320;233.252;233.238;233.103;233.098;233.013;232.977,,"14 06 Castroneves, Helio D/H/F 00:09.6434 233.320 2 || 15 30 Sato, Takuma D/H/F 00:09.6462 233.252 0 || 16 26 Herta, Colton D/H/F 00:09.6468 233.238 0 || 17 60 Harvey, Jack D/H/F 00:09.6524 233.103 5 || 18 86 Montoya, Juan Pablo D/C/F 00:09.6526 233.098 0 || 19 25 Wilson, Stefan D/H/F 00:09.6561 233.013 10 || 20 47 Daly, Conor D/C/F 00:09.6576 232.977 5",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,656,228.512;228.452;228.197;227.987;227.903;227.735;227.733,,"24 98 Andretti, Marco D/H/F 00:09.8463 228.512 5 || 25 45 Ferrucci, Santino D/H/F 00:09.8489 228.452 0 || 26 1 Hildebrand, JR D/C/F 00:09.8599 228.197 0 || 27 60 Harvey, Jack D/H/F 00:09.8690 227.987 5 || 28 24 Karam, Sage D/C/F 00:09.8726 227.903 0 || 29 14 Bourdais, Sebastien D/C/F 00:09.8799 227.735 0 || 30 59 Chilton, Max D/C/F 00:09.8800 227.733 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,708,231.539;231.423;231.305;231.067;231.016;230.891;230.759,,"24 14 Bourdais, Sebastien D/C/F 00:06.8082 231.539 0 || 25 86 Montoya, Juan Pablo D/C/F 00:06.8116 231.423 0 || 26 59 Chilton, Max D/C/F 00:06.8151 231.305 0 || 27 60 Harvey, Jack D/H/F 00:06.8221 231.067 0 || 28 4 Kellett, Dalton D/C/F 00:06.8236 231.016 0 || 29 25 Wilson, Stefan D/H/F 00:06.8273 230.891 4 || 30 98 Andretti, Marco D/H/F 00:06.8312 230.759 10",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,762,235.042;234.772;234.638;234.570;234.503;234.436;234.369,,"26 22 Pagenaud, Simon D/C/F 00:00.3481 235.042 0 || 27 14 Bourdais, Sebastien D/C/F 00:00.3485 234.772 0 || 28 59 Chilton, Max D/C/F 00:00.3487 234.638 0 || 29 60 Harvey, Jack D/H/F 00:00.3488 234.570 7 || 30 12 Power, Will D/C/F 00:00.3489 234.503 5 || 31 4 Kellett, Dalton D/C/F 00:00.3490 234.436 3 || 32 24 Karam, Sage D/C/F 00:00.3491 234.369 7",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,811,233.499;233.167;233.034;232.901;232.835;232.702;232.504,,"21 51 Fittipaldi, Pietro (R) D/H/F 00:00.3504 233.499 0 || 22 29 Hinchcliffe, James D/H/F 00:00.3509 233.167 0 || 23 3 McLaughlin, Scott (R) D/C/F 00:00.3511 233.034 0 || 24 60 Harvey, Jack D/H/F 00:00.3513 232.901 5 || 25 25 Wilson, Stefan D/H/F 00:00.3514 232.835 10 || 26 45 Ferrucci, Santino D/H/F 00:00.3516 232.702 5 || 27 15 Rahal, Graham D/H/F 00:00.3519 232.504 0",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,859,236.605;236.605;236.537;236.400;236.196;236.059;236.059,,"16 3 McLaughlin, Scott (R) D/C/F 00:00.3458 236.605 1 || 17 45 Ferrucci, Santino D/H/F 00:00.3458 236.605 0 || 18 8 Ericsson, Marcus D/H/F 00:00.3459 236.537 0 || 19 60 Harvey, Jack D/H/F 00:00.3461 236.400 8 || 20 47 Daly, Conor D/C/F 00:00.3464 236.196 5 || 21 98 Andretti, Marco D/H/F 00:00.3466 236.059 10 || 22 98 Andretti, Marco D/H/F 00:00.3466 236.059 12",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,923,231.452;231.190;231.190;231.125;231.060;230.799;230.669,,"27 98 Andretti, Marco D/H/F 00:00.3535 231.452 0 || 28 22 Pagenaud, Simon D/C/F 00:00.3539 231.190 0 || 29 15 Rahal, Graham D/H/F 00:00.3539 231.190 0 || 30 60 Harvey, Jack D/H/F 00:00.3540 231.125 4 || 31 25 Wilson, Stefan D/H/F 00:00.3541 231.060 0 || 32 24 Karam, Sage D/C/F 00:00.3545 230.799 1 || 33 11 Kimball, Charlie D/C/F 00:00.3547 230.669 3",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-quals-day1.txt,txt,977,234.642;234.642;234.544;234.446;234.397;234.397;234.348,,"28 1 Hildebrand, JR D/C/F 00:00.4780 234.642 3 || 29 98 Andretti, Marco D/H/F 00:00.4780 234.642 7 || 30 59 Chilton, Max D/C/F 00:00.4782 234.544 1 || 31 60 Harvey, Jack D/H/F 00:00.4784 234.446 0 || 32 14 Bourdais, Sebastien D/C/F 00:00.4785 234.397 2 || 33 14 Bourdais, Sebastien D/C/F 00:00.4785 234.397 0 || 34 25 Wilson, Stefan D/H/F 00:00.4786 234.348 5",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,14540,229.800;221.483;228.422;222.195;230.701,,"19 T 2.9314 5.3289 5.3133 5.0794 4.9251 5.3451 5.2391 3.2404 3.7120 41.1147 || S 229.800 211.113 211.733 221.483 228.422 210.473 214.732 222.195 230.701 218.900 || Page 283 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 60 - Harvey, Jack || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,14646,227.211;223.511;229.306;221.151;229.570,,"57 T 2.9648 5.4398 5.2717 5.0333 4.9061 5.3178 5.2971 3.2557 3.7303 41.2166 || S 227.211 206.809 213.404 223.511 229.306 211.554 212.380 221.151 229.570 218.359 || Page 285 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 60 - Harvey, Jack || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,14699,222.469;227.841,,"76 T 5.2582 5.2272 5.1876 3.2364 3.7586 54.9690 43.6309 || S 213.952 215.220 216.863 222.469 227.841 163.729 190.836 || Page 286 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 60 - Harvey, Jack || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,14752,220.510;228.172;229.005,,"95 T 3.1008 5.7406 5.4930 5.1018 4.9305 5.6408 5.5135 3.3027 3.7395 42.5632 || S 217.246 195.973 204.806 220.510 228.172 199.440 204.045 218.003 229.005 211.450 || Page 287 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 60 - Harvey, Jack || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,14858,221.234;221.876;228.125;222.270;231.418,,"133 T 3.0449 5.3582 5.3302 5.0704 4.9315 5.2818 5.2623 3.2393 3.7005 41.2191 || S 221.234 209.959 211.061 221.876 228.125 212.996 213.785 222.270 231.418 218.345 || Page 289 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 60 - Harvey, Jack || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,15017,224.627;227.460,,"190 T 3.0733 5.6858 5.4897 5.1620 5.0083 5.3742 5.2932 3.2905 3.7649 42.1419 || S 219.190 197.861 204.929 217.939 224.627 209.333 212.537 218.812 227.460 213.564 || Page 292 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 60 - Harvey, Jack || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,63,235.143;234.962;234.856;234.757;234.733;234.733;234.520,,"7 10 Palou, Alex D/H/F 00:02.8648 235.143 195 || 8 8 Ericsson, Marcus D/H/F 00:02.8670 234.962 182 || 9 16 De Silvestro, Simona D/C/F 00:02.8683 234.856 143 || 10 60 Harvey, Jack D/H/F 00:02.8695 234.757 84 || 11 12 Power, Will D/C/F 00:02.8698 234.733 150 || 12 45 Ferrucci, Santino D/H/F 00:02.8698 234.733 186 || 13 28 Hunter-Reay, Ryan D/H/F 00:02.8724 234.520 115",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,112,225.023;224.865;224.843;224.515;224.475;224.354;224.318,,"6 8 Ericsson, Marcus D/H/F 00:04.9995 225.023 188 || 7 3 McLaughlin, Scott (R) D/C/F 00:05.0030 224.865 138 || 8 26 Herta, Colton D/H/F 00:05.0035 224.843 112 || 9 60 Harvey, Jack D/H/F 00:05.0108 224.515 170 || 10 29 Hinchcliffe, James D/H/F 00:05.0117 224.475 153 || 11 47 Daly, Conor D/C/F 00:05.0144 224.354 143 || 12 06 Castroneves, Helio D/H/F 00:05.0152 224.318 198",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,160,221.252;221.174;220.887;220.839;220.402;220.364;220.316,,"4 22 Pagenaud, Simon D/C/F 00:05.0847 221.252 80 || 5 7 Rosenqvist, Felix D/C/F 00:05.0865 221.174 155 || 6 26 Herta, Colton D/H/F 00:05.0931 220.887 112 || 7 60 Harvey, Jack D/H/F 00:05.0942 220.839 170 || 8 48 Kanaan, Tony D/H/F 00:05.1043 220.402 149 || 9 06 Castroneves, Helio D/H/F 00:05.1052 220.364 197 || 10 21 VeeKay, Rinus D/C/F 00:05.1063 220.316 189",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,213,226.796;226.499;226.294;226.281;226.217;226.003;225.944,,"7 7 Rosenqvist, Felix D/C/F 00:04.9604 226.796 130 || 8 3 McLaughlin, Scott (R) D/C/F 00:04.9669 226.499 112 || 9 9 Dixon, Scott D/H/F 00:04.9714 226.294 2 || 10 60 Harvey, Jack D/H/F 00:04.9717 226.281 4 || 11 10 Palou, Alex D/H/F 00:04.9731 226.217 105 || 12 48 Kanaan, Tony D/H/F 00:04.9778 226.003 146 || 13 15 Rahal, Graham D/H/F 00:04.9791 225.944 111",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,262,235.129;235.002;234.766;234.453;234.395;234.390;233.878,,"6 86 Montoya, Juan Pablo D/C/F 00:04.7846 235.129 177 || 7 9 Dixon, Scott D/H/F 00:04.7872 235.002 84 || 8 5 O'Ward, Pato D/C/F 00:04.7920 234.766 57 || 9 60 Harvey, Jack D/H/F 00:04.7984 234.453 4 || 10 12 Power, Will D/C/F 00:04.7996 234.395 149 || 11 06 Castroneves, Helio D/H/F 00:04.7997 234.390 153 || 12 16 De Silvestro, Simona D/C/F 00:04.8102 233.878 8",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,312,225.104;225.005;224.802;224.703;224.497;224.448;224.408,,"5 06 Castroneves, Helio D/H/F 00:04.9977 225.104 148 || 6 98 Andretti, Marco D/H/F 00:04.9999 225.005 151 || 7 10 Palou, Alex D/H/F 00:05.0044 224.802 165 || 8 60 Harvey, Jack D/H/F 00:05.0066 224.703 170 || 9 8 Ericsson, Marcus D/H/F 00:05.0112 224.497 84 || 10 47 Daly, Conor D/C/F 00:05.0123 224.448 149 || 11 22 Pagenaud, Simon D/C/F 00:05.0132 224.408 180",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,373,221.574;221.553;221.531;221.518;221.339;221.265;221.243,,"16 18 Jones, Ed D/H/F 00:05.0773 221.574 80 || 17 22 Pagenaud, Simon D/C/F 00:05.0778 221.553 180 || 18 27 Rossi, Alexander D/H/F 00:05.0783 221.531 108 || 19 60 Harvey, Jack D/H/F 00:05.0786 221.518 169 || 20 29 Hinchcliffe, James D/H/F 00:05.0827 221.339 84 || 21 14 Bourdais, Sebastien D/C/F 00:05.0844 221.265 77 || 22 47 Daly, Conor D/C/F 00:05.0849 221.243 192",7
2023,Jack Harvey,weather/evidence/extracted_text/2021/2021-indycar-topsectiontimes-race.txt,txt,420,225.677;225.599;225.592;225.550;225.317;225.225;225.141,,"12 18 Jones, Ed D/H/F 00:03.1904 225.677 111 || 13 7 Rosenqvist, Felix D/C/F 00:03.1915 225.599 126 || 14 20 Carpenter, Ed D/C/F 00:03.1916 225.592 176 || 15 60 Harvey, Jack D/H/F 00:03.1922 225.550 144 || 16 24 Karam, Sage D/C/F 00:03.1955 225.317 110 || 17 9 Dixon, Scott D/H/F 00:03.1968 225.225 83 || 18 28 Hunter-Reay, Ryan D/H/F 00:03.1980 225.141 1",7
