year,session_id,file,page,time_type,token,context
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,".7996  39.8525  39.9158  39.9215 02:39.4894  225.720 Day 1 28 59 Chilton, Max D/C/F  39.8661  39.8524  39.8671  39.9419 02:39.5275  225.666 Day 1 29 30 Sato, Takuma D/H/F  39.7577  39.8607  40.1544  39.8634 02:39.6362  225.513 Day 1 30 15 Rahal, Graham D/H/F  39.9401  39.9292  39.9339  39.9082 02:39.7114  225.407 Day 1 31 6"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,".8661  39.8524  39.8671  39.9419 02:39.5275  225.666 Day 1 29 30 Sato, Takuma D/H/F  39.7577  39.8607  40.1544  39.8634 02:39.6362  225.513 Day 1 30 15 Rahal, Graham D/H/F  39.9401  39.9292  39.9339  39.9082 02:39.7114  225.407 Day 1 31 64 Servia, Oriol D/H/F  39.9216  39.9581  39.9219  40.1937 02:39.9953  225.007 Day 1 32 "
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,"7577  39.8607  40.1544  39.8634 02:39.6362  225.513 Day 1 30 15 Rahal, Graham D/H/F  39.9401  39.9292  39.9339  39.9082 02:39.7114  225.407 Day 1 31 64 Servia, Oriol D/H/F  39.9216  39.9581  39.9219  40.1937 02:39.9953  225.007 Day 1 32 17 Daly, Conor D/H/F  39.9928  40.0111  40.0315  40.0543 02:40.0897  224.874 Day 1 33 33"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,"9401  39.9292  39.9339  39.9082 02:39.7114  225.407 Day 1 31 64 Servia, Oriol D/H/F  39.9216  39.9581  39.9219  40.1937 02:39.9953  225.007 Day 1 32 17 Daly, Conor D/H/F  39.9928  40.0111  40.0315  40.0543 02:40.0897  224.874 Day 1 33 33 Davison, James D/C/F  39.9033  39.9934  40.0588  40.1884 02:40.1439  224.798 Day 1 On B"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:40,"9.9216  39.9581  39.9219  40.1937 02:39.9953  225.007 Day 1 32 17 Daly, Conor D/H/F  39.9928  40.0111  40.0315  40.0543 02:40.0897  224.874 Day 1 33 33 Davison, James D/C/F  39.9033  39.9934  40.0588  40.1884 02:40.1439  224.798 Day 1 On Bubble 34 9 Dixon, Scott D/H/F  39.5344  39.5292  39.5404  39.5747 02:38.1787  227.591 "
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:40,"928  40.0111  40.0315  40.0543 02:40.0897  224.874 Day 1 33 33 Davison, James D/C/F  39.9033  39.9934  40.0588  40.1884 02:40.1439  224.798 Day 1 On Bubble 34 9 Dixon, Scott D/H/F  39.5344  39.5292  39.5404  39.5747 02:38.1787  227.591 Day 1 Retired 35 28 Hunter-Reay, Ryan D/H/F  39.6541  39.6726  39.6538  39.6682 02:38.648"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:38,".9934  40.0588  40.1884 02:40.1439  224.798 Day 1 On Bubble 34 9 Dixon, Scott D/H/F  39.5344  39.5292  39.5404  39.5747 02:38.1787  227.591 Day 1 Retired 35 28 Hunter-Reay, Ryan D/H/F  39.6541  39.6726  39.6538  39.6682 02:38.6487  226.916 Day 1 Retired 36 6 Wickens, Robert D/H/F  39.7550   0.0000   0.0000   0.0000 00:39.75"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:38,"2  39.5404  39.5747 02:38.1787  227.591 Day 1 Retired 35 28 Hunter-Reay, Ryan D/H/F  39.6541  39.6726  39.6538  39.6682 02:38.6487  226.916 Day 1 Retired 36 6 Wickens, Robert D/H/F  39.7550   0.0000   0.0000   0.0000 00:39.7550  226.387 Day 1 No Attempt 37 27 Rossi, Alexander D/H/F  39.6725  39.5854  39.7919  40.0933 02:39."
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,00:39,"6726  39.6538  39.6682 02:38.6487  226.916 Day 1 Retired 36 6 Wickens, Robert D/H/F  39.7550   0.0000   0.0000   0.0000 00:39.7550  226.387 Day 1 No Attempt 37 27 Rossi, Alexander D/H/F  39.6725  39.5854  39.7919  40.0933 02:39.1431  226.212 Day 1 Retired 38 60 Harvey, Jack D/H/F  39.9106  39.9438  39.9739  40.0065 02:39.83"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,"  0.0000   0.0000 00:39.7550  226.387 Day 1 No Attempt 37 27 Rossi, Alexander D/H/F  39.6725  39.5854  39.7919  40.0933 02:39.1431  226.212 Day 1 Retired 38 60 Harvey, Jack D/H/F  39.9106  39.9438  39.9739  40.0065 02:39.8348  225.233 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.9211  39.9389  39.9738  40.0473 02:39.8811  22"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,"9.5854  39.7919  40.0933 02:39.1431  226.212 Day 1 Retired 38 60 Harvey, Jack D/H/F  39.9106  39.9438  39.9739  40.0065 02:39.8348  225.233 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.9211  39.9389  39.9738  40.0473 02:39.8811  225.167 Day 1 Failed Attempt 40 5 Hinchcliffe, James D/H/F  39.9378  40.0206  40.1031  40.0926 02"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:39,".9438  39.9739  40.0065 02:39.8348  225.233 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.9211  39.9389  39.9738  40.0473 02:39.8811  225.167 Day 1 Failed Attempt 40 5 Hinchcliffe, James D/H/F  39.9378  40.0206  40.1031  40.0926 02:40.1541  224.784 Day 1 Withdrawn 41 17 Daly, Conor D/H/F  39.9498  40.0617  40.0995  40.0769 02"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:40,"738  40.0473 02:39.8811  225.167 Day 1 Failed Attempt 40 5 Hinchcliffe, James D/H/F  39.9378  40.0206  40.1031  40.0926 02:40.1541  224.784 Day 1 Withdrawn 41 17 Daly, Conor D/H/F  39.9498  40.0617  40.0995  40.0769 02:40.1879  224.736 Day 1 Withdrawn 42 63 Mann, Pippa D/H/F  40.0303  40.0467  40.1535  40.2260 02:40.4565  2"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:40,".0206  40.1031  40.0926 02:40.1541  224.784 Day 1 Withdrawn 41 17 Daly, Conor D/H/F  39.9498  40.0617  40.0995  40.0769 02:40.1879  224.736 Day 1 Withdrawn 42 63 Mann, Pippa D/H/F  40.0303  40.0467  40.1535  40.2260 02:40.4565  224.360 Day 1 Withdrawn 43 63 Mann, Pippa D/H/F  40.1200  40.1771  40.2679  40.3967 02:40.9617  2"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:40,".0617  40.0995  40.0769 02:40.1879  224.736 Day 1 Withdrawn 42 63 Mann, Pippa D/H/F  40.0303  40.0467  40.1535  40.2260 02:40.4565  224.360 Day 1 Withdrawn 43 63 Mann, Pippa D/H/F  40.1200  40.1771  40.2679  40.3967 02:40.9617  223.656 Day 1 Waved Off 44 63 Mann, Pippa D/H/F  40.1929  40.3275  40.3347  40.3320 02:41.1871  2"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:40,".0467  40.1535  40.2260 02:40.4565  224.360 Day 1 Withdrawn 43 63 Mann, Pippa D/H/F  40.1200  40.1771  40.2679  40.3967 02:40.9617  223.656 Day 1 Waved Off 44 63 Mann, Pippa D/H/F  40.1929  40.3275  40.3347  40.3320 02:41.1871  223.343 Day 1 Failed Attempt 45 17 Daly, Conor D/H/F  40.0243  40.5358  40.4942  40.6099 02:41.66"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:41,".1771  40.2679  40.3967 02:40.9617  223.656 Day 1 Waved Off 44 63 Mann, Pippa D/H/F  40.1929  40.3275  40.3347  40.3320 02:41.1871  223.343 Day 1 Failed Attempt 45 17 Daly, Conor D/H/F  40.0243  40.5358  40.4942  40.6099 02:41.6642  222.684 Day 1 Withdrawn 46 64 Servia, Oriol D/H/F  40.5583  40.8462  41.2861   0.0000 02:02."
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:41,"  40.3347  40.3320 02:41.1871  223.343 Day 1 Failed Attempt 45 17 Daly, Conor D/H/F  40.0243  40.5358  40.4942  40.6099 02:41.6642  222.684 Day 1 Withdrawn 46 64 Servia, Oriol D/H/F  40.5583  40.8462  41.2861   0.0000 02:02.6906  220.066 Day 1 Waved Off 47 64 Servia, Oriol D/H/F  44.6739  45.8510  46.2987   0.0000 02:16.823"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:02,"358  40.4942  40.6099 02:41.6642  222.684 Day 1 Withdrawn 46 64 Servia, Oriol D/H/F  40.5583  40.8462  41.2861   0.0000 02:02.6906  220.066 Day 1 Waved Off 47 64 Servia, Oriol D/H/F  44.6739  45.8510  46.2987   0.0000 02:16.8236  197.334 Day 1 Waved Off 48 5 Hinchcliffe, James D/H/F   0.0000   0.0000   0.0000   0.0000 00:00"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,02:16,"462  41.2861   0.0000 02:02.6906  220.066 Day 1 Waved Off 47 64 Servia, Oriol D/H/F  44.6739  45.8510  46.2987   0.0000 02:16.8236  197.334 Day 1 Waved Off 48 5 Hinchcliffe, James D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 226.644 mph Information provided by Indy Racing Information "
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,clock_24h,00:00," 46.2987   0.0000 02:16.8236  197.334 Day 1 Waved Off 48 5 Hinchcliffe, James D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 226.644 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2018 "
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.2607,"Lap 2 Lap 3 Lap 4 Total Time Speed Qualified On Status 1 3 Castroneves, Helio D/C/F  39.3460  39.2828  39.2875  39.3444 02:37.2607  228.919 Day 1 2 20 Carpenter, Ed D/C/F  39.2557  39.3170  39.3552  39.4888 02:37.4167  228.692 Day 1 3 22 Pagenaud, Simon D/C/F  39.4325  39.3977  39.4066  39.4477 02:37.6845  228.304 Day 1 4 12 Pow"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.4167,".3460  39.2828  39.2875  39.3444 02:37.2607  228.919 Day 1 2 20 Carpenter, Ed D/C/F  39.2557  39.3170  39.3552  39.4888 02:37.4167  228.692 Day 1 3 22 Pagenaud, Simon D/C/F  39.4325  39.3977  39.4066  39.4477 02:37.6845  228.304 Day 1 4 12 Power, Will D/C/F  39.4830  39.4398  39.4305  39.4071 02:37.7604  228.194 Day 1 5 18 Bourd"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.6845,"557  39.3170  39.3552  39.4888 02:37.4167  228.692 Day 1 3 22 Pagenaud, Simon D/C/F  39.4325  39.3977  39.4066  39.4477 02:37.6845  228.304 Day 1 4 12 Power, Will D/C/F  39.4830  39.4398  39.4305  39.4071 02:37.7604  228.194 Day 1 5 18 Bourdais, Sebastien D/H/F  39.4156  39.4224  39.5001  39.4941 02:37.8322  228.090 Day 1 6 21 P"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.7604,"39.4325  39.3977  39.4066  39.4477 02:37.6845  228.304 Day 1 4 12 Power, Will D/C/F  39.4830  39.4398  39.4305  39.4071 02:37.7604  228.194 Day 1 5 18 Bourdais, Sebastien D/H/F  39.4156  39.4224  39.5001  39.4941 02:37.8322  228.090 Day 1 6 21 Pigot, Spencer D/C/F  39.4337  39.4239  39.4618  39.5394 02:37.8588  228.052 Day 1 7 1"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.8322," 39.4398  39.4305  39.4071 02:37.7604  228.194 Day 1 5 18 Bourdais, Sebastien D/H/F  39.4156  39.4224  39.5001  39.4941 02:37.8322  228.090 Day 1 6 21 Pigot, Spencer D/C/F  39.4337  39.4239  39.4618  39.5394 02:37.8588  228.052 Day 1 7 1 Newgarden, Josef D/C/F  39.4263  39.4308  39.4464  39.5573 02:37.8608  228.049 Day 1 8 9 Dix"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.8588,"4156  39.4224  39.5001  39.4941 02:37.8322  228.090 Day 1 6 21 Pigot, Spencer D/C/F  39.4337  39.4239  39.4618  39.5394 02:37.8588  228.052 Day 1 7 1 Newgarden, Josef D/C/F  39.4263  39.4308  39.4464  39.5573 02:37.8608  228.049 Day 1 8 9 Dixon, Scott D/H/F  39.4394  39.4830  39.5551  39.5682 02:38.0457  227.782 Day 1 9 13 Patri"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:37.8608,"337  39.4239  39.4618  39.5394 02:37.8588  228.052 Day 1 7 1 Newgarden, Josef D/C/F  39.4263  39.4308  39.4464  39.5573 02:37.8608  228.049 Day 1 8 9 Dixon, Scott D/H/F  39.4394  39.4830  39.5551  39.5682 02:38.0457  227.782 Day 1 9 13 Patrick, Danica D/C/F  39.4684  39.5436  39.5527  39.6007 02:38.1654  227.610 Day 1 10 27 Ross"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:38.0457,"39.4263  39.4308  39.4464  39.5573 02:37.8608  228.049 Day 1 8 9 Dixon, Scott D/H/F  39.4394  39.4830  39.5551  39.5682 02:38.0457  227.782 Day 1 9 13 Patrick, Danica D/C/F  39.4684  39.5436  39.5527  39.6007 02:38.1654  227.610 Day 1 10 27 Rossi, Alexander D/H/F  39.4294  39.5200  39.6090  39.6412 02:38.1996  227.561 Day 1 11 1"
2018,5320,2018_5320_indycar-qualresults-Day1.pdf,1,elapsed_mmss,02:38.1654,"394  39.4830  39.5551  39.5682 02:38.0457  227.782 Day 1 9 13 Patrick, Danica D/C/F  39.4684  39.5436  39.5527  39.6007 02:38.1654  227.610 Day 1 10 27 Rossi, Alexander D/H/F  39.4294  39.5200  39.6090  39.6412 02:38.1996  227.561 Day 1 11 14 Kanaan, Tony D/C/F  39.6028  39.5189  39.5403  39.5743 02:38.2363  227.508 Day 1 12 4 L"
