resource_id,source_authority,historical_scope,raw_evidence_path,json_path,field_name,data_type,sample_value,lane_signal,priority_signal,queue_signal,line_signal,withdraw_signal,attempt_signal,timestamp_signal,position_signal,rank_signal,cutoff_signal,bump_signal,status_signal,race_control_signal,message_signal,semantic_assessment,notes
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].city,city,string,St. Petersburg,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].country,country,string,USA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].curatorfeedid,curatorfeedid,string,67d6f23b-e0fc-4394-bfd5-c27cc8ad9a4b,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].description,description,string,"<p>The 1.8-mile, 14-turn (5 lefts, 9 rights) circuit incorporates streets of downtown St. Petersburg and a section of runway of Albert Whitted Airport. After the long frontstretch, there's a tight right-hander into Turn 1 and then a quick l",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].driver_performances,driver_performances,string,https://www.indycar.com/-/media/Files/2026/NICS/01-STP/indycar-driverperformance-STP26.pdf,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].eventid,eventid,string,5515,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].eventlogo,eventlogo,string,https://www.indycar.com/-/media/IndyCar/Schedules/EventLogos/2026/StPetersburg2026.png?dp=01-16-2026T04:51PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].eventmap,eventmap,string,http://www.indycar.com/-/media/IndyCar/Schedules/TrackMaps/StPete_TrackMap.jpg?dp=02-10-2026T06:55PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].fantasy_lock,fantasy_lock,null,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].green_flag,green_flag,string,2026-03-01 17:00:00,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].green_flag_tbd_time,green_flag_tbd_time,string,0,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video,highlight_video,object,"{""jwp_playerid"":""Z6BVOjjc"",""jwp_videoid"":""Qlhp2TDm"",""thumbnail_image"":""https://www.indycar.com/-/media/IndyCar/VideoImg/2026/03/03-01-Race-Highlights-2026-Firestone-Grand-Prix-of-St-Petersburg.jpg?dp=03-01-2026T03:31PM"",""title"":""Race Highli",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video.jwp_playerid,jwp_playerid,string,Z6BVOjjc,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video.jwp_videoid,jwp_videoid,string,Qlhp2TDm,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video.thumbnail_image,thumbnail_image,string,https://www.indycar.com/-/media/IndyCar/VideoImg/2026/03/03-01-Race-Highlights-2026-Firestone-Grand-Prix-of-St-Petersburg.jpg?dp=03-01-2026T03:31PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video.title,title,string,Race Highlights,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video.video_url,video_url,string,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].highlight_video.youtube_id,youtube_id,string,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].is_complete,is_complete,string,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].laps,laps,string,100,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].link_url,link_url,string,https://www.indycar.com/Schedule/2026/St-Petersburg,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].name,name,string,Firestone Grand Prix of St. Petersburg,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].past_winners,past_winners,object,"{""past_winner"":[{""name"":""Alex Palou"",""year"":""2026""},{""name"":""Alex Palou"",""year"":""2025""},{""name"":""Pato O'Ward"",""year"":""2024""},{""name"":""Marcus Ericsson"",""year"":""2023""},{""name"":""Scott McLaughlin"",""year"":""2022""},{""name"":""Colton Herta"",""year"":""2",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].past_winners.past_winner,past_winner,array,"[{""name"":""Alex Palou"",""year"":""2026""},{""name"":""Alex Palou"",""year"":""2025""},{""name"":""Pato O'Ward"",""year"":""2024""},{""name"":""Marcus Ericsson"",""year"":""2023""},{""name"":""Scott McLaughlin"",""year"":""2022""},{""name"":""Colton Herta"",""year"":""2021""},{""name"":""",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].past_winners.past_winner.name,name,string,Kyle Kirkwood,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].past_winners.past_winner.year,year,string,2026,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].past_winners.past_winner[].name,name,string,Alex Palou,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].past_winners.past_winner[].year,year,string,2026,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].pit_assignments,pit_assignments,string,https://www.indycar.com/-/media/Files/2026/NICS/01-STP/indycar-pitassignments-STP26.pdf,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].previousresults,previousresults,object,"{""driver"":[""Alex Palou"",""Scott McLaughlin"",""Christian Lundgaard""],""driverid"":[""4931"",""4932"",""4938""],""points"":[""53"",""42"",""36""],""rank"":[""1"",""2"",""3""],""team"":[""Chip Ganassi Racing"",""Team Penske"",""Arrow McLaren""]}",NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].previousresults.driver,driver,array,"[""Alex Palou"",""Scott McLaughlin"",""Christian Lundgaard""]",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].previousresults.driverid,driverid,array,"[""4931"",""4932"",""4938""]",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].previousresults.points,points,array,"[""53"",""42"",""36""]",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].previousresults.rank,rank,array,"[""1"",""2"",""3""]",NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].previousresults.team,team,array,"[""Chip Ganassi Racing"",""Team Penske"",""Arrow McLaren""]",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].qualification_order,qualification_order,string,https://www.indycar.com/-/media/Files/2026/NICS/01-STP/indycar-qualgroups-STP26.pdf,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].race_results_official,race_results_official,string,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].racewinner,racewinner,string,Alex Palou,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].recap_id,recap_id,string,20287,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].recap_url,recap_url,string,https://www.indycar.com/Global/News/2026/03/03-01-NICS-Race-StPete,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].scenicimage,scenicimage,string,https://www.indycar.com/-/media/IndyCar/Schedules/EventScenesWide/NICS/StPetersburg.jpg?dp=09-22-2025T05:42PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].seriesid,seriesid,string,55,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].spotter_guide,spotter_guide,string,https://www.indycar.com/Schedule/2026/St-Petersburg/spotter-guide,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].starting_grid,starting_grid,string,https://www.indycar.com/-/media/Files/2026/NICS/01-STP/indycar-startinglineup-STP26.pdf,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].state,state,string,Florida,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].ticket_url,ticket_url,string,https://gpstpete.com/buy-tickets/ticket-options,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].track_description,track_description,string,"<p>The 1.8-mile, 14-turn (5 lefts, 9 rights) circuit incorporates streets of downtown St. Petersburg and a section of runway of Albert Whitted Airport. After the long frontstretch, there's a tight right-hander into Turn 1 and then a quick l",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].track_id,track_id,string,713,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].track_info,track_info,string,"<p>The 1.8-mile, 14-turn (5 lefts, 9 rights) circuit incorporates streets of downtown St. Petersburg and a section of runway of Albert Whitted Airport. After the long frontstretch, there's a tight right-hander into Turn 1 and then a quick l",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].track_length,track_length,string,1.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].track_length_description,track_length_description,string,Miles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].trackmap,trackmap,object,"{""exlarge"":null,""exlargealt"":null,""large"":""https://www.indycar.com/-/media/IndyCar/Schedules/TrackOutlines/Black/StPetersburg.png?dp=10-12-2015T07:22PM"",""small"":""https://www.indycar.com/-/media/IndyCar/Schedules/TrackOutlines/Black/StPeters",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].trackmap.exlarge,exlarge,null,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].trackmap.exlargealt,exlargealt,null,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].trackmap.large,large,string,https://www.indycar.com/-/media/IndyCar/Schedules/TrackOutlines/Black/StPetersburg.png?dp=10-12-2015T07:22PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].trackmap.small,small,string,https://www.indycar.com/-/media/IndyCar/Schedules/TrackOutlines/Black/StPetersburg.png?dp=10-12-2015T07:22PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].trackname,trackname,string,Streets of St. Petersburg,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].tv,tv,object,"{""listing"":{""channel"":""Fox"",""channel_logo_negative"":""https://www.indycar.com/-/media/IndyCar/Logos/Networks/FOX-Neg.png?dp=02-06-2025T06:08PM"",""channel_logo_positive"":""https://www.indycar.com/-/media/IndyCar/Logos/Networks/FOX-Pos.png?dp=02",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].tv.listing,listing,object,"{""channel"":""Fox"",""channel_logo_negative"":""https://www.indycar.com/-/media/IndyCar/Logos/Networks/FOX-Neg.png?dp=02-06-2025T06:08PM"",""channel_logo_positive"":""https://www.indycar.com/-/media/IndyCar/Logos/Networks/FOX-Pos.png?dp=02-06-2025T06",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].tv.listing.channel,channel,string,Fox,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].tv.listing.channel_logo_negative,channel_logo_negative,string,https://www.indycar.com/-/media/IndyCar/Logos/Networks/FOX-Neg.png?dp=02-06-2025T06:08PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_schedule_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_schedulefeed.json,schedule.race[].tv.listing.channel_logo_positive,channel_logo_positive,string,https://www.indycar.com/-/media/IndyCar/Logos/Networks/FOX-Pos.png?dp=02-06-2025T06:08PM,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
